,Account Length,Area Code,Churn?,CustServ Calls,Day Calls,Day Charge,Day Mins,Eve Calls,Eve Charge,Eve Mins,Int'l Plan,Intl Calls,Intl Charge,Intl Mins,Night Calls,Night Charge,Night Mins,Phone,State,VMail Message,VMail Plan
2057,97,415,False.,0,58,36.600000,215.300000,91,20.600000,242.400000,no,9,3.270000,12.100000,105,12.590000,279.800000,374-7285,CT,0,no
2058,94,408,True.,3,104,45.760000,269.200000,144,16.470000,193.800000,no,2,2.400000,8.900000,61,11.590000,257.600000,379-7215,KS,0,no
2059,127,510,False.,0,118,34.650000,203.800000,48,22.700000,267.100000,no,5,1.970000,7.300000,105,10.130000,225.100000,357-7875,MI,25,yes
2060,125,510,False.,0,112,45.630000,268.400000,108,18.890000,222.200000,no,3,2.780000,10.300000,102,5.290000,117.600000,393-9677,SD,34,yes
2061,140,415,False.,1,104,27.050000,159.100000,106,22.930000,269.800000,no,4,2.780000,10.300000,116,9.920000,220.400000,345-9598,ME,0,no
2062,90,415,False.,2,122,19.450000,114.400000,154,10.850000,127.700000,no,5,2.730000,10.100000,109,11.390000,253.100000,353-3203,MD,0,no
2063,67,415,False.,2,65,23.610000,138.900000,109,17.760000,208.900000,no,3,2.480000,9.200000,82,10.460000,232.400000,330-7486,VA,0,no
2064,113,415,False.,1,55,31.620000,186.000000,105,20.180000,237.400000,no,6,3.290000,12.200000,83,6.660000,148.100000,397-6425,NJ,0,no
2065,121,510,False.,0,91,28.970000,170.400000,90,21.630000,254.500000,no,5,4.080000,15.100000,122,9.880000,219.600000,338-1815,TN,26,yes
2066,93,408,False.,4,95,27.970000,164.500000,87,19.630000,230.900000,no,3,2.670000,9.900000,91,6.750000,149.900000,406-5023,DC,0,no
2067,121,408,False.,1,121,28.660000,168.600000,94,14.330000,168.600000,no,4,3.320000,12.300000,59,4.290000,95.300000,368-2458,DC,0,no
2068,53,408,True.,0,119,44.400000,261.200000,105,21.320000,250.800000,no,2,2.650000,9.800000,112,7.920000,176.000000,400-8375,OR,0,no
2069,75,415,False.,1,91,32.390000,190.500000,75,15.160000,178.400000,no,5,3.540000,13.100000,113,7.310000,162.400000,387-8201,RI,0,no
2070,132,510,False.,2,121,30.790000,181.100000,109,26.720000,314.400000,no,9,1.130000,4.200000,81,11.100000,246.700000,346-4360,AK,0,no
2071,162,408,False.,3,131,30.110000,177.100000,122,9.750000,114.700000,no,6,1.760000,6.500000,88,6.910000,153.600000,412-8811,WI,0,no
2072,140,415,False.,1,114,27.290000,160.500000,103,20.440000,240.500000,no,4,3.050000,11.300000,121,10.510000,233.500000,413-3990,IN,0,no
2073,91,408,False.,2,116,22.900000,134.700000,98,25.100000,295.300000,no,5,1.780000,6.600000,121,8.800000,195.500000,345-2448,MI,0,no
2074,73,510,False.,2,107,33.690000,198.200000,123,11.820000,139.100000,no,1,2.380000,8.800000,139,8.960000,199.100000,394-4512,ID,28,yes
2075,95,408,True.,4,134,38.910000,228.900000,71,21.730000,255.700000,yes,2,2.730000,10.100000,120,9.360000,208.000000,400-8538,NH,0,no
2076,145,408,False.,0,137,41.090000,241.700000,100,11.540000,135.800000,no,3,3.540000,13.100000,123,12.490000,277.600000,412-8769,MN,0,no
2077,100,415,False.,1,108,22.290000,131.100000,81,14.980000,176.200000,no,4,1.160000,4.300000,81,4.040000,89.700000,390-1552,AZ,0,no
2078,122,415,False.,2,101,39.800000,234.100000,121,17.020000,200.200000,no,9,3.540000,13.100000,89,10.680000,237.400000,389-2477,MN,0,no
2079,109,415,False.,0,72,34.020000,200.100000,120,25.580000,300.900000,no,5,3.210000,11.900000,68,10.620000,236.000000,389-4695,MO,0,no
2080,82,408,False.,1,107,26.180000,154.000000,114,8.020000,94.400000,no,7,2.730000,10.100000,95,12.940000,287.600000,406-8037,AL,0,no
2081,65,415,False.,0,106,38.110000,224.200000,100,16.120000,189.600000,no,4,2.650000,9.800000,75,10.030000,222.800000,382-9138,PA,23,yes
2082,52,510,False.,3,83,25.210000,148.300000,79,15.440000,181.600000,no,6,2.240000,8.300000,104,7.000000,155.600000,414-7942,AK,0,no
2083,136,415,False.,2,76,29.680000,174.600000,114,15.010000,176.600000,no,5,2.380000,8.800000,91,9.650000,214.400000,348-7071,MS,24,yes
2084,75,415,False.,1,110,23.550000,138.500000,86,13.020000,153.200000,no,7,3.000000,11.100000,103,9.700000,215.600000,404-2942,IA,0,no
2085,146,408,False.,1,69,18.530000,109.000000,98,22.590000,265.800000,no,2,3.400000,12.600000,80,10.270000,228.300000,348-3581,WY,0,no
2086,105,408,False.,4,99,27.590000,162.300000,95,18.060000,212.500000,no,8,3.000000,11.100000,114,9.660000,214.700000,327-6764,NE,0,no
2087,48,415,False.,2,84,35.840000,210.800000,98,16.120000,189.600000,no,3,4.430000,16.400000,99,7.090000,157.600000,405-2831,ND,0,no
2088,45,415,False.,1,107,24.210000,142.400000,78,27.090000,318.700000,no,7,3.000000,11.100000,108,10.080000,224.100000,416-4351,CT,0,no
2089,106,415,False.,2,104,38.000000,223.500000,99,19.980000,235.100000,no,5,2.860000,10.600000,90,6.300000,140.100000,419-3196,NC,37,yes
2090,33,510,False.,2,65,31.030000,182.500000,96,19.730000,232.100000,no,2,2.030000,7.500000,82,6.710000,149.200000,411-6211,CT,0,no
2091,68,408,False.,2,97,37.330000,219.600000,144,11.990000,141.100000,no,4,2.920000,10.800000,101,9.260000,205.700000,391-8369,ND,0,no
2092,106,408,False.,0,66,32.910000,193.600000,82,20.250000,238.200000,no,3,3.480000,12.900000,107,7.940000,176.400000,416-4464,WA,0,no
2093,141,415,False.,0,111,32.710000,192.400000,87,13.340000,156.900000,no,6,2.970000,11.000000,82,7.910000,175.800000,347-1814,NV,0,no
2094,98,408,False.,0,122,40.150000,236.200000,110,16.100000,189.400000,no,4,3.590000,13.300000,104,6.910000,153.600000,386-7337,CO,0,no
2095,94,510,False.,0,88,39.640000,233.200000,102,9.630000,113.300000,no,4,4.350000,16.100000,71,5.310000,118.000000,375-8505,KS,28,yes
2096,65,510,False.,2,53,27.000000,158.800000,132,16.020000,188.500000,no,4,2.650000,9.800000,87,8.520000,189.300000,407-5056,CO,0,no
2097,85,415,False.,1,112,21.440000,126.100000,126,23.350000,274.700000,no,4,2.650000,9.800000,95,8.300000,184.400000,367-8924,MO,0,no
2098,71,510,True.,3,108,49.370000,290.400000,92,21.580000,253.900000,no,5,2.730000,10.100000,126,11.850000,263.300000,419-5171,MA,0,no
2099,112,408,False.,0,113,10.300000,60.600000,96,14.100000,165.900000,no,7,3.590000,13.300000,99,5.980000,132.800000,396-7687,NY,30,yes
2100,110,415,False.,0,95,25.230000,148.400000,98,16.470000,193.800000,no,6,1.860000,6.900000,106,9.270000,206.000000,394-4548,AK,0,no
2101,111,415,False.,2,108,41.910000,246.500000,89,18.390000,216.300000,no,3,3.430000,12.700000,99,8.080000,179.600000,382-6438,WI,0,no
2102,74,408,True.,2,112,50.680000,298.100000,100,17.110000,201.300000,no,4,2.620000,9.700000,88,9.660000,214.700000,413-2194,NH,0,no
2103,105,510,False.,2,82,20.280000,119.300000,111,15.730000,185.100000,no,4,2.940000,10.900000,74,7.070000,157.000000,366-2622,TN,0,no
2104,40,408,False.,0,82,41.230000,242.500000,97,19.800000,232.900000,no,7,2.590000,9.600000,86,6.930000,154.000000,416-7591,NY,0,no
2105,128,408,True.,0,89,37.760000,222.100000,109,13.650000,160.600000,yes,2,3.670000,13.600000,102,9.850000,218.800000,355-2634,GA,18,yes
2106,123,408,True.,2,135,40.150000,236.200000,88,23.280000,273.900000,no,6,2.730000,10.100000,77,10.220000,227.000000,422-5350,MN,0,no
2107,122,510,False.,0,87,24.510000,144.200000,74,18.040000,212.200000,no,4,2.570000,9.500000,87,7.620000,169.300000,329-2388,MI,0,no
2108,114,408,False.,3,100,26.280000,154.600000,109,20.540000,241.600000,no,1,3.400000,12.600000,112,7.200000,160.000000,381-5273,ID,19,yes
2109,102,415,False.,2,100,23.360000,137.400000,83,15.020000,176.700000,no,6,2.750000,10.200000,93,8.470000,188.200000,421-6694,CT,25,yes
2110,126,415,False.,0,93,17.630000,103.700000,107,10.800000,127.000000,no,1,3.890000,14.400000,66,14.820000,329.300000,342-1702,NC,0,no
2111,150,415,True.,4,112,23.220000,136.600000,81,17.800000,209.400000,no,2,3.290000,12.200000,78,7.250000,161.100000,381-4029,LA,0,no
2112,60,408,True.,2,101,49.270000,289.800000,115,21.730000,255.600000,no,4,3.160000,11.700000,76,10.930000,242.800000,335-2967,NJ,0,no
2113,123,408,False.,3,85,44.350000,260.900000,103,14.320000,168.500000,no,5,3.590000,13.300000,91,8.020000,178.300000,416-6594,TX,0,no
2114,138,510,True.,0,129,33.350000,196.200000,86,15.000000,176.500000,yes,1,4.100000,15.200000,108,10.460000,232.400000,388-6026,CA,0,no
2115,29,510,False.,1,71,33.250000,195.600000,74,10.740000,126.400000,no,4,3.830000,14.200000,87,6.690000,148.600000,367-1024,MD,0,no
2116,111,415,False.,4,96,37.770000,222.200000,111,13.810000,162.500000,no,7,3.210000,11.900000,120,8.320000,184.900000,386-7118,WY,0,no
2117,37,510,True.,0,119,29.390000,172.900000,86,15.560000,183.000000,yes,1,2.650000,9.800000,100,10.190000,226.400000,346-2020,TX,0,no
2118,111,408,True.,0,109,42.470000,249.800000,106,20.600000,242.400000,no,4,3.130000,11.600000,78,10.430000,231.800000,329-9067,CA,0,no
2119,81,510,False.,1,84,26.270000,154.500000,91,18.380000,216.200000,no,3,3.700000,13.700000,82,10.340000,229.800000,329-6144,UT,0,no
2120,46,510,False.,1,108,15.370000,90.400000,77,23.480000,276.200000,no,2,3.430000,12.700000,111,6.590000,146.500000,332-1502,WA,0,no
2121,69,510,False.,0,78,45.700000,268.800000,89,20.960000,246.600000,no,3,4.430000,16.400000,102,12.240000,271.900000,342-8320,MS,27,yes
2122,125,408,False.,1,95,18.040000,106.100000,113,13.400000,157.600000,no,3,2.190000,8.100000,69,8.660000,192.500000,411-5748,OH,0,no
2123,43,415,False.,3,117,4.590000,27.000000,97,13.680000,160.900000,no,3,2.890000,10.700000,96,12.580000,279.500000,381-9367,KS,0,no
2124,127,415,False.,1,59,23.820000,140.100000,111,18.990000,223.400000,no,10,1.030000,3.800000,73,11.610000,257.900000,400-1280,RI,27,yes
2125,94,510,False.,1,112,41.650000,245.000000,91,15.330000,180.400000,no,6,2.620000,9.700000,105,11.830000,262.900000,360-5794,IN,0,no
2126,46,408,False.,3,85,33.440000,196.700000,74,17.500000,205.900000,no,5,3.020000,11.200000,112,9.750000,216.600000,373-3538,VT,0,no
2127,73,408,False.,2,98,22.300000,131.200000,97,9.050000,106.500000,no,6,2.750000,10.200000,96,9.980000,221.700000,394-9942,MT,26,yes
2128,146,408,False.,2,96,25.430000,149.600000,124,20.380000,239.800000,no,4,2.000000,7.400000,135,13.210000,293.500000,380-3329,CT,23,yes
2129,93,415,False.,1,70,40.770000,239.800000,99,21.400000,251.800000,no,10,2.940000,10.900000,112,7.590000,168.600000,334-7618,NM,0,no
2130,52,408,False.,1,77,24.160000,142.100000,97,16.410000,193.000000,no,4,2.970000,11.000000,88,11.400000,253.400000,327-9289,OH,31,yes
2131,202,510,False.,3,137,19.620000,115.400000,70,15.190000,178.700000,no,3,1.620000,6.000000,113,8.360000,185.700000,351-2589,GA,0,no
2132,129,510,False.,2,99,32.810000,193.000000,87,19.110000,224.800000,no,8,2.780000,10.300000,91,8.890000,197.600000,368-6892,MN,31,yes
2133,94,415,False.,1,49,35.040000,206.100000,115,19.090000,224.600000,no,1,3.510000,13.000000,74,11.550000,256.700000,337-9303,CT,0,no
2134,100,415,False.,0,138,27.250000,160.300000,92,18.810000,221.300000,no,2,3.020000,11.200000,120,6.770000,150.400000,377-5258,AL,0,no
2135,43,415,False.,1,108,33.980000,199.900000,80,24.510000,288.400000,no,7,3.050000,11.300000,103,8.130000,180.600000,348-5767,WV,0,no
2136,130,415,False.,0,105,36.230000,213.100000,108,17.530000,206.200000,no,3,2.400000,8.900000,93,7.350000,163.400000,373-3549,NH,0,no
2137,124,415,False.,3,102,30.310000,178.300000,120,19.980000,235.000000,no,1,2.940000,10.900000,119,10.790000,239.700000,422-8344,WY,0,no
2138,92,510,True.,3,120,42.890000,252.300000,112,17.600000,207.000000,yes,5,3.240000,12.000000,95,12.810000,284.600000,411-2958,VA,0,no
2139,48,415,False.,4,64,33.610000,197.700000,126,11.620000,136.700000,no,5,3.560000,13.200000,81,11.000000,244.400000,384-2908,VT,0,no
2140,98,510,False.,2,105,18.890000,111.100000,101,18.520000,217.900000,no,3,1.780000,6.600000,108,11.160000,248.100000,347-6393,OH,29,yes
2141,100,415,True.,1,86,16.410000,96.500000,133,17.870000,210.200000,no,3,3.380000,12.500000,106,6.590000,146.400000,385-7148,MT,0,no
2142,79,415,False.,3,109,26.670000,156.900000,87,10.390000,122.200000,no,5,3.050000,11.300000,103,8.510000,189.100000,419-2767,MA,0,no
2143,164,415,False.,1,78,20.960000,123.300000,85,14.450000,170.000000,no,2,3.430000,12.700000,78,7.470000,165.900000,375-1746,VA,0,no
2144,105,415,False.,1,108,32.930000,193.700000,124,15.570000,183.200000,no,5,2.920000,10.800000,72,13.220000,293.700000,362-7870,NM,0,no
2145,89,408,False.,0,134,35.170000,206.900000,105,14.250000,167.700000,yes,4,2.940000,10.900000,86,7.010000,155.700000,410-3725,AR,0,no
2146,126,415,True.,3,96,42.470000,249.800000,92,22.260000,261.900000,no,4,3.430000,12.700000,108,7.510000,166.800000,387-1535,NE,0,no
2147,96,408,False.,1,102,24.480000,144.000000,73,19.100000,224.700000,no,7,2.700000,10.000000,91,10.250000,227.700000,329-2045,WY,0,no
2148,120,415,False.,0,83,50.920000,299.500000,84,13.890000,163.400000,no,5,3.130000,11.600000,88,6.600000,146.700000,341-6743,IA,33,yes
2149,212,415,True.,2,127,38.420000,226.000000,83,25.890000,304.600000,no,4,3.400000,12.600000,132,8.150000,181.200000,336-8343,SC,0,no
2150,72,415,False.,2,106,23.390000,137.600000,94,12.200000,143.500000,no,6,2.590000,9.600000,110,12.320000,273.700000,368-5758,NC,0,no
2151,155,415,False.,1,121,35.990000,211.700000,123,11.830000,139.200000,yes,3,3.000000,11.100000,89,6.600000,146.700000,346-8362,HI,26,yes
2152,89,415,False.,2,80,15.250000,89.700000,81,15.280000,179.800000,no,4,2.570000,9.500000,120,6.560000,145.700000,345-9690,UT,0,no
2153,126,408,False.,2,126,33.590000,197.600000,112,20.950000,246.500000,yes,8,3.380000,12.500000,104,12.840000,285.300000,339-9798,WY,0,no
2154,172,408,True.,2,102,45.900000,270.000000,111,21.810000,256.600000,no,5,3.240000,12.000000,104,7.580000,168.500000,359-5731,AL,0,no
2155,75,415,False.,3,116,38.200000,224.700000,79,16.320000,192.000000,no,11,3.050000,11.300000,98,9.550000,212.200000,373-2091,VA,0,no
2156,143,510,False.,2,99,33.030000,194.300000,133,10.510000,123.600000,no,2,2.750000,10.200000,99,10.330000,229.500000,367-3439,WI,0,no
2157,166,510,True.,0,89,8.110000,47.700000,95,22.470000,264.400000,yes,3,3.560000,13.200000,97,10.580000,235.200000,367-1681,FL,0,no
2158,132,415,False.,1,105,32.320000,190.100000,116,15.490000,182.200000,no,2,3.510000,13.000000,105,12.590000,279.800000,420-9973,KS,0,no
2159,94,408,True.,1,94,15.220000,89.500000,106,28.890000,339.900000,yes,1,2.130000,7.900000,76,7.780000,172.900000,351-4025,NV,0,no
2160,99,415,False.,0,83,31.040000,182.600000,111,13.130000,154.500000,no,5,3.270000,12.100000,57,8.820000,196.000000,393-5897,NY,0,no
2161,136,415,False.,1,86,34.940000,205.500000,119,25.370000,298.500000,no,4,1.860000,6.900000,104,9.640000,214.200000,384-7216,VA,35,yes
2162,119,415,False.,1,82,39.360000,231.500000,97,22.690000,266.900000,no,10,2.000000,7.400000,118,9.490000,211.000000,384-4595,KS,0,no
2163,115,510,True.,3,69,42.720000,251.300000,96,21.460000,252.500000,yes,1,2.670000,9.900000,112,5.320000,118.300000,329-9667,NC,0,no
2164,160,415,False.,2,103,29.100000,171.200000,121,20.700000,243.500000,no,3,3.510000,13.000000,92,8.020000,178.200000,347-5063,MO,0,no
2165,166,510,False.,2,89,33.640000,197.900000,113,21.340000,251.000000,no,2,3.020000,11.200000,85,6.220000,138.300000,345-8433,ND,0,no
2166,120,510,False.,1,94,22.920000,134.800000,106,17.350000,204.100000,no,8,1.810000,6.700000,109,10.730000,238.400000,339-7602,CA,0,no
2167,173,415,False.,1,114,32.540000,191.400000,138,14.320000,168.500000,no,3,2.780000,10.300000,99,4.920000,109.300000,332-1109,WV,0,no
2168,156,415,False.,0,65,29.670000,174.500000,116,16.780000,197.400000,no,2,2.860000,10.600000,86,10.730000,238.500000,343-3296,IL,0,no
2169,70,415,False.,0,125,30.160000,177.400000,104,19.230000,226.200000,no,4,2.940000,10.900000,72,11.430000,254.100000,366-2536,NY,0,no
2170,41,510,False.,1,89,30.960000,182.100000,104,17.980000,211.500000,no,1,1.840000,6.800000,124,9.330000,207.400000,355-2293,NV,0,no
2171,132,408,False.,0,85,37.810000,222.400000,76,14.060000,165.400000,no,4,3.020000,11.200000,97,9.380000,208.400000,350-9318,AL,0,no
2172,47,510,True.,0,120,8.130000,47.800000,123,15.210000,178.900000,yes,7,3.590000,13.300000,96,6.870000,152.600000,418-5300,KS,0,no
2173,160,510,False.,1,97,20.710000,121.800000,97,7.590000,89.300000,no,5,2.780000,10.300000,92,6.780000,150.700000,395-2626,ND,0,no
2174,180,415,False.,3,121,24.400000,143.500000,111,16.090000,189.300000,no,5,2.380000,8.800000,82,7.870000,174.900000,402-7372,OK,0,no
2175,93,415,False.,2,68,28.030000,164.900000,86,17.880000,210.400000,no,4,2.110000,7.800000,104,10.320000,229.400000,337-9710,UT,0,no
2176,109,415,False.,2,58,32.910000,193.600000,115,12.640000,148.700000,no,1,3.540000,13.100000,105,12.710000,282.500000,363-4967,OH,0,no
2177,80,510,False.,0,121,17.190000,101.100000,110,22.370000,263.200000,no,5,1.970000,7.300000,74,6.200000,137.700000,400-5389,WY,0,no
2178,54,415,False.,2,88,15.690000,92.300000,98,16.410000,193.100000,no,3,3.130000,11.600000,119,4.470000,99.300000,416-9162,NM,24,yes
2179,121,415,False.,2,128,28.710000,168.900000,99,10.530000,123.900000,no,7,0.780000,2.900000,105,11.980000,266.300000,414-6541,AL,0,no
2180,157,510,False.,1,102,37.260000,219.200000,109,17.510000,206.000000,no,5,4.050000,15.000000,117,8.660000,192.400000,392-6647,DC,29,yes
2181,170,510,False.,0,130,30.280000,178.100000,103,20.640000,242.800000,no,4,3.510000,13.000000,93,10.930000,243.000000,343-2465,ID,37,yes
2182,138,510,False.,3,101,24.910000,146.500000,142,24.180000,284.500000,no,6,3.780000,14.000000,98,7.920000,176.000000,338-9171,AR,0,no
2183,92,415,False.,1,116,29.290000,172.300000,91,22.630000,266.200000,no,5,3.190000,11.800000,90,10.270000,228.200000,405-4606,ID,31,yes
2184,126,415,False.,1,143,32.450000,190.900000,72,12.720000,149.700000,no,3,3.510000,13.000000,87,8.610000,191.400000,386-9711,TX,0,no
2185,41,415,True.,3,74,39.460000,232.100000,88,27.800000,327.100000,no,2,2.940000,10.900000,119,10.190000,226.500000,327-8495,NM,0,no
2186,167,415,True.,4,124,28.760000,169.200000,108,14.730000,173.300000,no,4,3.350000,12.400000,64,9.740000,216.500000,416-5660,WA,0,no
2187,91,510,False.,2,107,21.050000,123.800000,125,27.120000,319.000000,no,4,1.970000,7.300000,78,10.690000,237.600000,370-3032,UT,0,no
2188,127,510,False.,3,117,16.320000,96.000000,68,15.050000,177.000000,no,4,2.620000,9.700000,127,7.300000,162.200000,331-8462,RI,0,no
2189,88,408,False.,1,106,15.880000,93.400000,92,21.420000,252.000000,no,1,2.940000,10.900000,104,8.500000,189.000000,414-4037,NC,27,yes
2190,113,415,False.,1,130,15.400000,90.600000,100,14.500000,170.600000,no,9,1.460000,5.400000,74,6.180000,137.400000,415-2865,RI,0,no
2191,78,510,False.,2,81,25.990000,152.900000,82,21.810000,256.600000,no,6,1.430000,5.300000,112,7.810000,173.600000,362-2353,NY,0,no
2192,123,408,False.,2,92,43.840000,257.900000,71,17.990000,211.600000,no,2,2.540000,9.400000,104,8.520000,189.300000,329-5114,TX,0,no
2193,136,408,False.,2,98,14.480000,85.200000,85,19.580000,230.400000,yes,3,2.430000,9.000000,104,10.960000,243.600000,351-1389,DE,29,yes
2194,68,415,False.,1,72,27.200000,160.000000,119,15.680000,184.500000,no,10,1.650000,6.100000,101,9.370000,208.300000,375-3668,MS,34,yes
2195,132,415,False.,0,54,31.090000,182.900000,68,24.850000,292.400000,no,4,3.110000,11.500000,116,6.400000,142.300000,375-5414,OH,10,yes
2196,133,415,False.,2,67,36.750000,216.200000,133,18.890000,222.200000,no,1,0.840000,3.100000,95,8.640000,192.000000,360-7079,LA,0,no
2197,127,415,False.,0,105,44.490000,261.700000,107,15.450000,181.800000,no,5,0.890000,3.300000,131,4.540000,100.900000,344-9302,FL,0,no
2198,110,415,False.,2,105,41.000000,241.200000,85,14.820000,174.300000,no,4,2.300000,8.500000,59,11.040000,245.300000,418-1775,WA,0,no
2199,121,510,False.,1,142,30.120000,177.200000,88,10.500000,123.500000,no,6,2.270000,8.400000,51,9.590000,213.200000,401-2468,WV,0,no
2200,116,510,False.,2,128,15.220000,89.500000,137,15.370000,180.800000,no,3,3.780000,14.000000,94,8.690000,193.100000,346-4984,NY,0,no
2201,112,415,False.,1,72,34.050000,200.300000,91,16.810000,197.800000,yes,3,2.810000,10.400000,92,6.800000,151.100000,351-2928,NE,16,yes
2202,97,510,True.,4,103,24.650000,145.000000,93,25.020000,294.300000,yes,2,2.970000,11.000000,120,10.790000,239.800000,365-7774,PA,0,no
2203,43,510,False.,2,99,27.120000,159.500000,149,10.170000,119.700000,no,3,1.840000,6.800000,126,7.830000,173.900000,358-3691,MS,0,no
